anchor_text_norm	slug	label	title	node_type	namespace	variant_origin	match_priority
paragrafo 6	cf-1988-art-225-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-226-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-227-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-231-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-27-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-34-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-37-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-39-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-40-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-47-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-53-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-57-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-62-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-66-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-76-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-92-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 6	cf-1988-art-97-par-6	§ 6		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-100-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-103-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-107-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-116-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-125-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-13-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-130-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-136-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-14-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-144-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-150-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-156-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-165-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-166-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-167-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-169-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-17-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-195-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-198-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-201-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-211-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-212-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-218-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-225-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-226-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-227-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-231-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-27-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-34-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-37-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-39-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-40-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-47-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-53-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-57-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-62-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-66-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-92-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 7	cf-1988-art-97-par-7	§ 7		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-100-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-107-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-116-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-130-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-14-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-144-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-156-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-165-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-166-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-17-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-195-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-198-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-201-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-212-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-226-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-227-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-27-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-34-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-37-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-39-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-40-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-53-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-57-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-62-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 8	cf-1988-art-97-par-8	§ 8		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-100-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-116-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-130-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-14-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-144-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-156-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-165-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-166-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-17-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-195-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-198-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-201-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-212-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-27-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-34-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-37-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-39-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-40-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-62-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo 9	cf-1988-art-97-par-9	§ 9		paragrafo	cf	par_extenso	88
paragrafo unico	cf-1988-art-1-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-101-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-103-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-104-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-11-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-110-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-116-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-119-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-120-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-121-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-123-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-124-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-126-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-127-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-132-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-136-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-137-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-139-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-141-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-148-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-149-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-161-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-162-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-163-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-164-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-167-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-170-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-175-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-178-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-185-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-189-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-191-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-193-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-194-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-204-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-206-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-21-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-219-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-22-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-23-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-243-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-247-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-28-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-33-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-39-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-4-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-40-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-42-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-44-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-45-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-46-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-52-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-53-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-58-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-59-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-6-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-63-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-65-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-7-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-70-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-75-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-76-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-78-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-79-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-8-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-84-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-85-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-87-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-9-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-94-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-95-par-unico	Parágrafo único		paragrafo	cf	label	100
paragrafo unico	cf-1988-art-96-par-unico	Parágrafo único		paragrafo	cf	label	100
q)	cf-1988-art-102-inc-1-ali-q	q)		alinea	cf	label	100
q)	cf-1988-art-29-inc-4-ali-q	q)		alinea	cf	label	100
r)	cf-1988-art-102-inc-1-ali-r	r)		alinea	cf	label	100
r)	cf-1988-art-29-inc-4-ali-r	r)		alinea	cf	label	100
s)	cf-1988-art-29-inc-4-ali-s	s)		alinea	cf	label	100
t)	cf-1988-art-29-inc-4-ali-t	t)		alinea	cf	label	100
titulo 1	cf-1988-tit-1	TÍTULO I	Dos Princípios Fundamentais	titulo	cf	titulo_arab	85
titulo 2	cf-1988-tit-2	TÍTULO II	Dos Direitos e Garantias Fundamentais	titulo	cf	titulo_arab	85
titulo 3	cf-1988-tit-3	TÍTULO III	Da Organização do Estado	titulo	cf	titulo_arab	85
titulo 4	cf-1988-tit-4	TÍTULO IV	DA ORGANIZAÇÃO DOS PODERES	titulo	cf	titulo_arab	85
titulo 5	cf-1988-tit-5	TÍTULO V	Da Defesa do Estado e Das Instituições Democráticas	titulo	cf	titulo_arab	85
titulo 6	cf-1988-tit-6	TÍTULO VI	Da Tributação e do Orçamento	titulo	cf	titulo_arab	85
titulo 7	cf-1988-tit-7	TÍTULO VII	Da Ordem Econômica e Financeira	titulo	cf	titulo_arab	85
titulo 8	cf-1988-tit-8	TÍTULO VIII	Da Ordem Social	titulo	cf	titulo_arab	85
titulo 9	cf-1988-tit-9	TÍTULO IX	Das Disposições Constitucionais Gerais	titulo	cf	titulo_arab	85
titulo i	cf-1988-tit-1	TÍTULO I	Dos Princípios Fundamentais	titulo	cf	label	100
titulo ii	cf-1988-tit-2	TÍTULO II	Dos Direitos e Garantias Fundamentais	titulo	cf	label	100
titulo iii	cf-1988-tit-3	TÍTULO III	Da Organização do Estado	titulo	cf	label	100
titulo iv	cf-1988-tit-4	TÍTULO IV	DA ORGANIZAÇÃO DOS PODERES	titulo	cf	label	100
titulo ix	cf-1988-tit-9	TÍTULO IX	Das Disposições Constitucionais Gerais	titulo	cf	label	100
titulo v	cf-1988-tit-5	TÍTULO V	Da Defesa do Estado e Das Instituições Democráticas	titulo	cf	label	100
titulo vi	cf-1988-tit-6	TÍTULO VI	Da Tributação e do Orçamento	titulo	cf	label	100
titulo vii	cf-1988-tit-7	TÍTULO VII	Da Ordem Econômica e Financeira	titulo	cf	label	100
titulo viii	cf-1988-tit-8	TÍTULO VIII	Da Ordem Social	titulo	cf	label	100
u)	cf-1988-art-29-inc-4-ali-u	u)		alinea	cf	label	100
v -	cf-1988-art-1-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-100-par-11-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-100-par-23-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-103-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-105-par-3-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-107-par-8-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-109-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-116-par-12-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-116-par-3-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-12-par-3-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-121-par-4-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-129-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-130-par-3-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-139-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-14-par-3-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-142-par-3-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-144-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-15-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-150-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-153-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-153-par-6-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-155-par-1-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-155-par-2-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-156-par-1-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-156-par-2-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-156-par-5-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-156-par-6-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-163-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-167-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-170-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-173-par-1-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-177-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-187-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-192-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-194-par-unico-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-195-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-20-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-200-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-201-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-203-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-206-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-208-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-21-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-212-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-214-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-216-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-216-par-1-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-216-par-2-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-22-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-225-par-1-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-227-par-3-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-23-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-235-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-24-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-29-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-30-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-34-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-35-par-1-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-37-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-38-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-4-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-40-par-22-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-47-par-3-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-48-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-49-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-5-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-51-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-52-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-53-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-55-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-58-par-2-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-59-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-60-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-60-par-1-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-7-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-71-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-72-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-76-par-unico-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-8-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-84-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-85-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-89-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-91-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-92-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-93-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-97-par-10-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-97-par-9-inc-5	V		inciso	cf	inc_romano_hif	100
v -	cf-1988-art-99-inc-5	V		inciso	cf	inc_romano_hif	100
v)	cf-1988-art-29-inc-4-ali-v	v)		alinea	cf	label	100
vi	cf-1988-art-100-par-23-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-103-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-105-par-3-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-109-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-116-par-12-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-12-par-3-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-129-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-139-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-14-par-3-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-142-par-3-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-144-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-150-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-153-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-153-par-6-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-155-par-1-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-155-par-2-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-156-par-1-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-156-par-2-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-156-par-5-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-156-par-6-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-163-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-167-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-170-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-187-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-192-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-194-par-unico-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-20-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-200-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-203-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-206-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-208-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-21-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-212-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-214-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-216-par-1-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-216-par-2-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-22-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-225-par-1-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-227-par-3-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-23-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-235-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-24-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-29-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-30-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-34-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-37-inc-6	VI		inciso	cf	label	100
vi	cf-1988-art-4-inc-6	VI		inciso	cf	label	100
