com_id	artigo	process_class	process_number	process_key	relator	redator	julgamento_data	dje_data	turma	tema_rg	sumula_num	sumula_tipo	merito_status	stf_incidente	url_principal	urls_todas	link_labels	referencia	texto_preview	fonte_relator	fonte_processo
74578	cf-art-1	RE	580252	RE_580252	Alexandre de Moraes	Gilmar Mendes	16-2-2017	11-9-2017	P	365				2600961	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13578623	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13578623 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=2600961&amp;numeroProcesso=580252&amp;classeProcesso=RE&amp;numeroTema=365	RE 580.252 | Tema 365	 RE 580.252 , rel. min. Alexandre de Moraes, red. do ac. min. Gilmar Mendes, j. 16-2-2017, P, DJE de 11-9-2017. Tema 365 .	Considerando que é dever do Estado, imposto pelo sistema normativo, manter em seus presídios os padrões mínimos de humanidade previstos no ordenamento jurídico, é de sua responsabilidade, nos termos d	ref	ref
73375	cf-art-1	RE	641320	RE_641320	Gilmar Mendes		11-5-2016		P	423				4076171	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=11436372	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=11436372 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=4076171&amp;numeroProcesso=641320&amp;classeProcesso=RE&amp;numeroTema=423	RE 641.320 | Tema 423	Fundo Penitenciário Nacional;  RE 641.320 , rel. min. Gilmar Mendes, j. 11-5-2016, P, DJE de 1º-8-2016. Tema 423 .	A legislação sobre execução penal atende aos direitos fundamentais dos sentenciados. No entanto, o plano legislativo está tão distante da realidade que sua concretização é absolutamente inviável. Apel	ref	ref
74938	cf-art-1	ARE	773765	ARE_773765	Gilmar Mendes		3-4-2014	28-4-2014	P	713				4469090	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5717298	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5717298 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=4469090&amp;numeroProcesso=773765&amp;classeProcesso=ARE&amp;numeroTema=713	ARE 773.765 RG | Tema 713	 ARE 773.765 RG , voto do min. Gilmar Mendes, j. 3-4-2014, P, DJE de 28-4-2014. Tema 713 .	(...) os crimes de lesão corporal praticados contra a mulher no âmbito doméstico e familiar são de ação penal pública incondicionada. [ ARE 773.765 RG , voto do min. Gilmar Mendes, j. 3-4-2014, P, DJE	ref	ref
74896	cf-art-1	RE	583523	RE_583523	Gilmar Mendes		3-10-2013	22-10-2014	P	113				2609919	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=6997511	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=6997511 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=2609919&amp;numeroProcesso=583523&amp;classeProcesso=RE&amp;numeroTema=113	RE 583.523 | Tema 113	 RE 583.523 , rel. min. Gilmar Mendes, j. 3-10-2013, P, DJE de 22-10-2014. Tema 113 .	Contravenção penal. Posse não justificada de instrumento de emprego usual na prática de furto (art. 25 do DL 3.688/1941). Réu condenado em definitivo por diversos crimes de furto. Alegação de que o ti	ref	ref
96599	cf-art-1	ARE	1397865	ARE_1397865	Cristiano Zanin	Alexandre de Moraes	24-2-2025	7-3-2025	P	622					https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374500484&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374500484&amp;ext=.pdf	ARE 1.397.865 ED-AgR-EDv-AgR	 ARE 1.397.865 ED-AgR-EDv-AgR , rel. min. Cristiano Zanin, red. do ac. min. Alexandre de Moraes, j. 24-2-2025, P, DJE de 7-3-2025.	Julgados correlatos Nos termos do Tema 622-RG, tanto os vínculos originados da ascendência biológica, como aqueles de filiação construídos pela relação afetiva entre os envolvidos, devem ser reconheci	ref	ref
82238	cf-art-1	HC	143988	HC_143988	Edson Fachin		24-8-2020	4-9-2020	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753732203	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753732203	HC 143.988	 HC 143.988 , rel. min. Edson Fachin, j. 24-8-2020, 2ªT, DJE de 4-9-2020.	Habeas corpus coletivo. Cumprimento de medidas socioeducativas de internação. Impetração voltada a corrigir alegada superlotação em unidades. Admissibilidade da via eleita para o exame da questão de f	ref	ref
74635	cf-art-1	AR	1244	AR_1244	Cármen Lúcia		22-9-2016	30-3-2017	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=12661119	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=12661119	AR 1.244 EI	 AR 1.244 EI , rel. min. Cármen Lúcia, j. 22-9-2016, P, DJE de 30-3-2017.	Direito civil e constitucional. Ação de investigação de paternidade cumulada com petição de herança. Filho adulterino. Paternidade não contestada pelo marido. Direito de ter o filho reconhecido, a qua	ref	ref
73515	cf-art-1	MS	33619	MS_33619	Cármen Lúcia		23-8-2016	6-9-2016	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=11603584	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=11603584	MS 33.619	Autogestão em Saúde;  MS 33.619 , rel. min. Cármen Lúcia, j. 23-8-2016, 2ª T, DJE de 6-9-2016.	Suspensão de inclusão de novos beneficiários. Operadora de plano de saúde. GEAP [Autogestão em Saúde]. Óbice ao ingresso de servidor do Poder Executivo cedido à Justiça Federal, que, acometido de doen	ref	ref
73555	cf-art-1	RE	708130	RE_708130	Edson Fachin		28-6-2016	12-9-2016	1ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=11637642	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=11637642	RE 708.130 AgR	 RE 708.130 AgR , rel. min. Edson Fachin, j. 28-6-2016, 1ª T, DJE de 12-9-2016.	Autorizar que se viabilize o cancelamento de registro civil por inexistência de filiação, no caso em que o declarante foi o próprio pai, falecido desde 2007, ofende, entre outros princípios, o da dign	ref	ref
65017	cf-art-1	INQ	3412	INQ_3412	Marco Aurélio	Rosa Weber	29-3-2012	12-11-2012	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=3076256	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=3076256	Inq 3.412	 Inq 3.412 , rel. min. Marco Aurélio, red. do ac. min. Rosa Weber, j. 29-3-2012, P, DJE de 12-11-2012.	A escravidão moderna é mais sutil do que a do século 19 e o cerceamento à liberdade pode decorrer de diversos constrangimentos econômicos e não necessariamente físicos. Priva-se alguém de sua liberdad	ref	ref
62414	cf-art-1	ARE	639337	ARE_639337	Celso de Mello		23-8-2011	15-9-2011	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=627428	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=627428	ARE 639.337 AgR	 ARE 639.337 AgR , rel. min. Celso de Mello, j. 23-8-2011, 2ª T, DJE de 15-9-2011.	A cláusula da reserva do possível – que não pode ser invocada, pelo poder público, com o propósito de fraudar, de frustrar e de inviabilizar a implementação de políticas públicas definidas na própria 	ref	ref
62685	cf-art-1	RE	477554	RE_477554	Celso de Mello		16-8-2011	26-8-2011	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=626719	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=626719 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=628635 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=628633	RE 477.554 AgR | ADI 4.277 | ADPF 132	 RE 477.554 AgR , rel. min. Celso de Mello, j. 16-8-2011, 2ª T, DJE de 26-8-2011.	Reconhecimento e qualificação da união homoafetiva como entidade familiar. O STF – apoiando-se em valiosa hermenêutica construtiva e invocando princípios essenciais (como os da dignidade da pessoa hum	ref	ref
52686	cf-art-1	HC	98675	HC_98675	Eros Grau		9-6-2009	21-8-2009	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=601208	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=601208	HC 98.675	 HC 98.675 , rel. min. Eros Grau, j. 9-6-2009, 2ª T, DJE de 21-8-2009.	Prisão preventiva. (...) Autos instruídos com documentos comprobatórios do debilitado estado de saúde do paciente, que provavelmente definhará na prisão sem a assistência médica de que necessita, o es	ref	ref
36490	cf-art-1	HC	89176	HC_89176	Gilmar Mendes		22-8-2006	22-9-2006	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=385968	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=385968	HC 89.176	 HC 89.176 , rel. min. Gilmar Mendes, j. 22-8-2006, 2ª T, DJ de 22-9-2006.	O direito de defesa constitui pedra angular do sistema de proteção dos direitos individuais e materializa uma das expressões do princípio da dignidade da pessoa humana. Diante da ausência de intimação	ref	ref
27970	cf-art-1	HC	85237	HC_85237	Celso de Mello		17-3-2005	29-4-2005	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79796	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79796	HC 85.237	 HC 85.237 , rel. min. Celso de Mello, j. 17-3-2005, P, DJ de 29-4-2005.	A duração prolongada, abusiva e irrazoável da prisão cautelar de alguém ofende, de modo frontal, o postulado da dignidade da pessoa humana, que representa – considerada a centralidade desse princípio 	ref	ref
22250	cf-art-1	HC	84409	HC_84409	Joaquim Barbosa	Gilmar Mendes	14-12-2004	19-8-2005	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79593	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79593	HC 84.409	 HC 84.409 , rel. min. Joaquim Barbosa, red. do ac. min. Gilmar Mendes, j. 14-12-2004, 2ª T, DJ de 19-8-2005.	Denúncias genéricas, que não descrevem os fatos na sua devida conformação, não se coadunam com os postulados básicos do Estado de Direito. Violação ao princípio da dignidade da pessoa humana. Não é di	ref	ref
2572	cf-art-1	HC	83358	HC_83358	Ayres Britto		4-5-2004	4-6-2004	1ª T						http://www.stf.jus.br/legislacao/constituicao/pesquisa/artigoBd.asp#visualizar	http://www.stf.jus.br/legislacao/constituicao/pesquisa/artigoBd.asp#visualizar | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79335	art. 1º, III | HC 83.358	 HC 83.358 , rel. min. Ayres Britto, j. 4-5-2004, 1ª T, DJ de 4-6-2004.	O fato de o paciente estar condenado por delito tipificado como hediondo não enseja, por si só, uma proibição objetiva incondicional à concessão de prisão domiciliar, pois a dignidade da pessoa humana	ref	ref
20752	cf-art-1	RE	359444	RE_359444	Carlos Velloso	Marco Aurélio	24-3-2004	28-5-2004	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=261471	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=261471	RE 359.444	 RE 359.444 , rel. min. Carlos Velloso, red. do ac. min. Marco Aurélio, j. 24-3-2004, P, DJ de 28-5-2004.	Sendo fundamento da República Federativa do Brasil a dignidade da pessoa humana, o exame da constitucionalidade de ato normativo faz-se considerada a impossibilidade de o Diploma Maior permitir a expl	ref	ref
56066	cf-art-1	HC	82969	HC_82969	Gilmar Mendes		30-9-2003	17-10-2003	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79209	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79209	HC 82.969	 HC 82.969 , rel. min. Gilmar Mendes, j. 30-9-2003, 2ª T, DJ de 17-10-2003.	A mera instauração de inquérito, quando evidente a atipicidade da conduta, constitui meio hábil a impor violação aos direitos fundamentais, em especial ao princípio da dignidade humana. [ HC 82.969 , 	ref	ref
20751	cf-art-1	HC	82424	HC_82424	Moreira Alves	Maurício Corrêa	17-9-2003	19-3-2004	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79052	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=79052	HC 82.424	 HC 82.424 , rel. min. Moreira Alves., red. do ac. min. Maurício Corrêa, j. 17-9-2003, P, DJ de 19-3-2004.	Publicação de livros: antissemitismo. Racismo. (...) Fundamento do núcleo do pensamento do nacional-socialismo de que os judeus e os arianos formam raças distintas. Os primeiros seriam raça inferior, 	ref	ref
2553	cf-art-1	RE	248869	RE_248869	Maurício Corrêa		7-8-2003	12-3-2004	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=257829	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=257829	RE 248.869	 RE 248.869 , voto do rel. min. Maurício Corrêa, j. 7-8-2003, P, DJ de 12-3-2004.	O direito ao nome insere-se no conceito de dignidade da pessoa humana, princípio alçado a fundamento da República Federativa do Brasil (CF, art. 1º, III). [ RE 248.869 , voto do rel. min. Maurício Cor	ref	ref
56067	cf-art-1	HC	71373	HC_71373	Francisco Rezek	Marco Aurélio	10-11-1994	22-11-1996	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=73066	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=73066 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=76405	HC 71.373 | HC 76.060	 HC 71.373 , rel. min. Francisco Rezek, red. do ac. min. Marco Aurélio, j. 10-11-1994, P, DJ de 22-11-1996.	Discrepa, a mais não poder, de garantias constitucionais implícitas e explícitas – preservação da dignidade humana, da intimidade, da intangibilidade do corpo humano, do império da lei e da inexecução	ref	ref
20830	cf-art-1	HC	70389	HC_70389	Sydney Sanches	Celso de Mello	23-6-1994	10-8-2001	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=72400	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=72400	HC 70.389	 HC 70.389 , rel. min. Sidney Sanches, red. do ac. min. Celso de Mello, j. 23-6-1994, P, DJ de 10-8-2001.	A simples referência normativa à tortura, constante da descrição típica consubstanciada no art. 233 do ECA, exterioriza um universo conceitual impregnado de noções com que o senso comum e o sentimento	ref	ref
96916	cf-art-1	ADI	7719	ADI_7719	Dias Toffoli		19-8-2025	15-9-2025	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380159280&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380159280&amp;ext=.pdf	ADI 7.719	 ADI 7.719 , rel. min. Dias Toffoli, j. 19-8-2025, P, DJE de 15-9-2025.	"Controle concentrado de constitucionalidade ""São inconstitucionais as leis que obrigam supermercados ou similares a fornecer gratuitamente sacolas ou embalagens para as compras, por violação do princí"	ref	ref
96546	cf-art-1	ADI	5826	ADI_5826	Edson Fachin	Nunes Marques	16-12-2024	13-2-2025	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373863647&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373863647&amp;ext=.pdf | https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373864391&amp;ext=.pdf	ADI 5.826 | ADI 5.829	 ADI 5.826 e ADI 5.829 , rel. min. Edson Fachin, red. do ac. min. Nunes Marques, j. 16-12-2024, P, DJE de 13-2-2025.	Contrato de trabalho intermitente. Regras instituídas pela Lei nº 13.467/2017 e pela Medida Provisória nº 808/2017. (...) A regulamentação do contrato intermitente, nos termos estabelecidos pelas norm	ref	ref
89227	cf-art-1	ADI	6218	ADI_6218	Nunes Marques	Rosa Weber	3-7-2023	21-8-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360222590&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360222590&amp;ext=.pdf	ADI 6.218	 ADI 6.218 , rel. min. Nunes Marques, red. do ac. min. Rosa Weber, j. 3-7-2023, P, DJE de 21-8-2023.	A livre iniciativa (CF, art. 1º, IV e 170, caput) não se revela um fim em si mesmo, mas um meio para atingir os objetivos fundamentais da República, inclusive a tutela e preservação do meio ambiente p	ref	ref
86679	cf-art-1	ADI	5625	ADI_5625	Edson Fachin	Nunes Marques	28-10-2021	29-3-2022	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=759942773	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=759942773	ADI 5.625	 ADI 5.625 , rel. min. Edson Fachin, red. do ac. min. Nunes Marques, j. 28-10-2021, P, DJE de 29-3-2022.	São válidos os contratos de parceria celebrados entre trabalhador do ramo da beleza (cabeleireiro, barbeiro, esteticista, manicure, pedicure, depilador e maquiador), denominado 'profissional-parceiro'	ref	ref
84556	cf-art-1	ADC	66	ADC_66	Cármen Lúcia		21-12-2020	19-3-2021	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755365380	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755365380	ADC 66	 ADC 66 , voto da rel. min. Cármen Lúcia, j. 21-12-2020, P, DJE de 19-3-2021.	A norma do art. 129 da Lei 11.196/2005 harmoniza-se com as diretrizes constitucionais, especialmente com o inc. IV do art. 1º da Constituição da República, pelo qual estabeleceu a liberdade de iniciat	ref	ref
83256	cf-art-1	ADI	6375	ADI_6375		Alexandre de Moraes	11-5-2020	9-11-2020	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=754312985	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=754312985	ADI 6.375 MC	 ADI 6.375 MC , voto do red. do ac. min. Alexandre de Moraes, j. 11-5-2020, P, DJE de 9-11-2020.	(...) a Medida Provisória 927/2020 foi editada para tentar atenuar os trágicos efeitos sociais e econômicos decorrentes da pandemia do coronavírus (covid-19), reconhecida pelo Decreto Legislativo 6/20		ref
80017	cf-art-1	ADPF	449	ADPF_449	Luiz Fux		8-5-2019	2-9-2019	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=750684777	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=750684777	ADPF 449	 ADPF 449 , rel. min. Luiz Fux, j. 8-5-2019, P, DJE de 2-9-2019.	O motorista particular, em sua atividade laboral, é protegido pela liberdade fundamental insculpida no art. 5º, XIII, da Carta Magna, submetendo-se apenas à regulação proporcionalmente definida em lei	ref	ref
57431	cf-art-1	ADPF	46	ADPF_46	Marco Aurélio	Eros Grau	5-8-2009	26-2-2010	P						http://redir.stf.jus.br/paginador/paginador.jsp?docTP=AC&amp;docID=608504	http://redir.stf.jus.br/paginador/paginador.jsp?docTP=AC&amp;docID=608504	ADPF 46	 ADPF 46 , rel. min. Marco Aurélio, voto do red. do ac. min. Eros Grau, j. 5-8-2009, P, DJE de 26-2-2010.	O serviço postal não consubstancia atividade econômica em sentido estrito, a ser explorada pela empresa privada. Por isso é que a argumentação em torno da livre iniciativa e da livre concorrência acab	ref	ref
36990	cf-art-1	ADI	1950	ADI_1950	Eros Grau		3-11-2005	2-6-2006	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266808	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=266808	ADI 1.950	 ADI 1.950 , rel. min. Eros Grau, j. 3-11-2005, P, DJ de 2-6-2006.	A livre iniciativa é expressão de liberdade titulada não apenas pela empresa mas também pelo trabalho. Por isso a Constituição, ao contemplá-la, cogita também da iniciativa do Estado; não a privilegia	ref	ref
