index	block_type	html_class	norm_anchor	norm_anchor_type	editorial_category	text	links_count	first_link	bracket_meta
779	A_normativo	inc	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		XIV - é assegurado a todos o acesso à informação e resguardado o sigilo da fonte, quando necessário ao exercício profissional;	0		
791	A_normativo	inc	XIV - é assegurado a todos o acesso à informação e resguardado o sigilo da fonte, quando necessário 	inc		XV - é livre a locomoção no território nacional em tempo de paz, podendo qualquer pessoa, nos termos da lei, nele entrar, permanecer ou dele sair com seus bens;	0		
796	A_normativo	inc	XV - é livre a locomoção no território nacional em tempo de paz, podendo qualquer pessoa, nos termos	inc		XVI - todos podem reunir-se pacificamente, sem armas, em locais abertos ao público, independentemente de autorização, desde que não frustrem outra reunião anteriormente convocada para o mesmo local, sendo apenas exigido prévio aviso à autoridade competente;	0		
806	A_normativo	inc	XVI - todos podem reunir-se pacificamente, sem armas, em locais abertos ao público, independentement	inc		XVII - é plena a liberdade de associação para fins lícitos, vedada a de caráter paramilitar;	0		
817	A_normativo	inc	XVII - é plena a liberdade de associação para fins lícitos, vedada a de caráter paramilitar;	inc		XVIII - a criação de associações e, na forma da lei, a de cooperativas independem de autorização, sendo vedada a interferência estatal em seu funcionamento;	0		
818	A_normativo	inc	XVIII - a criação de associações e, na forma da lei, a de cooperativas independem de autorização, se	inc		XIX - as associações só poderão ser compulsoriamente dissolvidas ou ter suas atividades suspensas por decisão judicial, exigindo-se, no primeiro caso, o trânsito em julgado;	0		
820	A_normativo	inc	XIX - as associações só poderão ser compulsoriamente dissolvidas ou ter suas atividades suspensas po	inc		XX - ninguém poderá ser compelido a associar-se ou a permanecer associado;	0		
826	A_normativo	inc	XX - ninguém poderá ser compelido a associar-se ou a permanecer associado;	inc		XXI - as entidades associativas, quando expressamente autorizadas, têm legitimidade para representar seus filiados judicial ou extrajudicialmente;	0		
833	A_normativo	inc	XXI - as entidades associativas, quando expressamente autorizadas, têm legitimidade para representar	inc		XXII - é garantido o direito de propriedade;	0		
847	A_normativo	inc	XXII - é garantido o direito de propriedade;	inc		XXIII - a propriedade atenderá a sua função social;	0		
853	A_normativo	inc	XXIII - a propriedade atenderá a sua função social;	inc		XXIV - a lei estabelecerá o procedimento para desapropriação por necessidade ou utilidade pública, ou por interesse social, mediante justa e prévia indenização em dinheiro, ressalvados os casos previstos nesta Constituição;	0		
867	A_normativo	inc	XXIV - a lei estabelecerá o procedimento para desapropriação por necessidade ou utilidade pública, o	inc		XXV - no caso de iminente perigo público, a autoridade competente poderá usar de propriedade particular, assegurada ao proprietário indenização ulterior, se houver dano;	0		
870	A_normativo	inc	XXV - no caso de iminente perigo público, a autoridade competente poderá usar de propriedade particu	inc		XXVI - a pequena propriedade rural, assim definida em lei, desde que trabalhada pela família, não será objeto de penhora para pagamento de débitos decorrentes de sua atividade produtiva, dispondo a lei sobre os meios de financiar o seu desenvolvimento;	0		
874	A_normativo	inc	XXVI - a pequena propriedade rural, assim definida em lei, desde que trabalhada pela família, não se	inc		XXVII - aos autores pertence o direito exclusivo de utilização, publicação ou reprodução de suas obras, transmissível aos herdeiros pelo tempo que a lei fixar;	0		
877	A_normativo	inc	XXVII - aos autores pertence o direito exclusivo de utilização, publicação ou reprodução de suas obr	inc		XXVIII - são assegurados, nos termos da lei:	0		
878	A_normativo	ali	XXVIII - são assegurados, nos termos da lei:	inc		a) a proteção às participações individuais em obras coletivas e à reprodução da imagem e voz humanas, inclusive nas atividades desportivas;	0		
879	A_normativo	ali	a) a proteção às participações individuais em obras coletivas e à reprodução da imagem e voz humanas	ali		b) o direito de fiscalização do aproveitamento econômico das obras que criarem ou de que participarem aos criadores, aos intérpretes e às respectivas representações sindicais e associativas;	0		
883	A_normativo	inc	b) o direito de fiscalização do aproveitamento econômico das obras que criarem ou de que participare	ali		XXIX - a lei assegurará aos autores de inventos industriais privilégio temporário para sua utilização, bem como proteção às criações industriais, à propriedade das marcas, aos nomes de empresas e a outros signos distintivos, tendo em vista o interesse social e o desenvolvimento tecnológico e econômi	0		
886	A_normativo	inc	XXIX - a lei assegurará aos autores de inventos industriais privilégio temporário para sua utilizaçã	inc		XXX - é garantido o direito de herança;	0		
888	A_normativo	inc	XXX - é garantido o direito de herança;	inc		XXXI - a sucessão de bens de estrangeiros situados no País será regulada pela lei brasileira em benefício do cônjuge ou dos filhos brasileiros, sempre que não lhes seja mais favorável a lei pessoal do de cujus ;	0		
889	A_normativo	inc	XXXI - a sucessão de bens de estrangeiros situados no País será regulada pela lei brasileira em bene	inc		XXXII - o Estado promoverá, na forma da lei, a defesa do consumidor;	0		
898	A_normativo	inc	XXXII - o Estado promoverá, na forma da lei, a defesa do consumidor;	inc		XXXIII - todos têm direito a receber dos órgãos públicos informações de seu interesse particular, ou de interesse coletivo ou geral, que serão prestadas no prazo da lei, sob pena de responsabilidade, ressalvadas aquelas cujo sigilo seja imprescindível à segurança da sociedade e do Estado;	0		
913	A_normativo	inc	XXXIII - todos têm direito a receber dos órgãos públicos informações de seu interesse particular, ou	inc		XXXIV - são a todos assegurados, independentemente do pagamento de taxas:	0		
914	A_normativo	ali	XXXIV - são a todos assegurados, independentemente do pagamento de taxas:	inc		a) o direito de petição aos Poderes Públicos em defesa de direitos ou contra ilegalidade ou abuso de poder;	0		
930	A_normativo	ali	a) o direito de petição aos Poderes Públicos em defesa de direitos ou contra ilegalidade ou abuso de	ali		b) a obtenção de certidões em repartições públicas, para defesa de direitos e esclarecimento de situações de interesse pessoal;	0		
936	A_normativo	inc	b) a obtenção de certidões em repartições públicas, para defesa de direitos e esclarecimento de situ	ali		XXXV - a lei não excluirá da apreciação do Poder Judiciário lesão ou ameaça a direito;	0		
997	A_normativo	inc	XXXV - a lei não excluirá da apreciação do Poder Judiciário lesão ou ameaça a direito;	inc		XXXVI - a lei não prejudicará o direito adquirido, o ato jurídico perfeito e a coisa julgada;	0		
1135	A_normativo	inc	XXXVI - a lei não prejudicará o direito adquirido, o ato jurídico perfeito e a coisa julgada;	inc		XXXVII - não haverá juízo ou tribunal de exceção;	0		
1146	A_normativo	inc	XXXVII - não haverá juízo ou tribunal de exceção;	inc		XXXVIII - é reconhecida a instituição do júri, com a organização que lhe der a lei, assegurados:	0		
1153	A_normativo	ali	XXXVIII - é reconhecida a instituição do júri, com a organização que lhe der a lei, assegurados:	inc		a) a plenitude de defesa;	0		
1160	A_normativo	ali	a) a plenitude de defesa;	ali		b) o sigilo das votações;	0		
1162	A_normativo	ali	b) o sigilo das votações;	ali		c) a soberania dos veredictos;	0		
1178	A_normativo	ali	c) a soberania dos veredictos;	ali		d) a competência para o julgamento dos crimes dolosos contra a vida;	0		
1195	A_normativo	inc	d) a competência para o julgamento dos crimes dolosos contra a vida;	ali		XXXIX - não há crime sem lei anterior que o defina, nem pena sem prévia cominação legal;	0		
1209	A_normativo	inc	XXXIX - não há crime sem lei anterior que o defina, nem pena sem prévia cominação legal;	inc		XL - a lei penal não retroagirá, salvo para beneficiar o réu;	0		
1237	A_normativo	inc	XL - a lei penal não retroagirá, salvo para beneficiar o réu;	inc		XLI - a lei punirá qualquer discriminação atentatória dos direitos e liberdades fundamentais;	0		
1241	A_normativo	inc	XLI - a lei punirá qualquer discriminação atentatória dos direitos e liberdades fundamentais;	inc		XLII - a prática do racismo constitui crime inafiançável e imprescritível, sujeito à pena de reclusão, nos termos da lei;	0		
1246	A_normativo	inc	XLII - a prática do racismo constitui crime inafiançável e imprescritível, sujeito à pena de reclusã	inc		XLIII - a lei considerará crimes inafiançáveis e insuscetíveis de graça ou anistia a prática da tortura, o tráfico ilícito de entorpecentes e drogas afins, o terrorismo e os definidos como crimes hediondos, por eles respondendo os mandantes, os executores e os que, podendo evitá-los, se omitirem;	0		
1267	A_normativo	inc	XLIII - a lei considerará crimes inafiançáveis e insuscetíveis de graça ou anistia a prática da tort	inc		XLIV - constitui crime inafiançável e imprescritível a ação de grupos armados, civis ou militares, contra a ordem constitucional e o Estado Democrático;	0		
1274	A_normativo	inc	XLIV - constitui crime inafiançável e imprescritível a ação de grupos armados, civis ou militares, c	inc		XLV - nenhuma pena passará da pessoa do condenado, podendo a obrigação de reparar o dano e a decretação do perdimento de bens ser, nos termos da lei, estendidas aos sucessores e contra eles executadas, até o limite do valor do patrimônio transferido;	0		
1278	A_normativo	inc	XLV - nenhuma pena passará da pessoa do condenado, podendo a obrigação de reparar o dano e a decreta	inc		XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:	0		
1307	A_normativo	ali	XLVI - a lei regulará a individualização da pena e adotará, entre outras, as seguintes:	inc		a) privação ou restrição da liberdade;	0		
1309	A_normativo	ali	a) privação ou restrição da liberdade;	ali		b) perda de bens;	0		
1311	A_normativo	ali	b) perda de bens;	ali		c) multa;	0		
1316	A_normativo	ali	c) multa;	ali		d) prestação social alternativa;	0		
1319	A_normativo	ali	d) prestação social alternativa;	ali		e) suspensão ou interdição de direitos;	0		
1320	A_normativo	inc	e) suspensão ou interdição de direitos;	ali		XLVII - não haverá penas:	0		
1323	A_normativo	ali	XLVII - não haverá penas:	inc		a) de morte, salvo em caso de guerra declarada, nos termos do art. 84, XIX;	0		
1325	A_normativo	ali	a) de morte, salvo em caso de guerra declarada, nos termos do art. 84, XIX;	ali		b) de caráter perpétuo;	0		
1332	A_normativo	ali	b) de caráter perpétuo;	ali		c) de trabalhos forçados;	0		
1334	A_normativo	ali	c) de trabalhos forçados;	ali		d) de banimento;	0		
1335	A_normativo	ali	d) de banimento;	ali		e) cruéis;	0		
1337	A_normativo	inc	e) cruéis;	ali		XLVIII - a pena será cumprida em estabelecimentos distintos, de acordo com a natureza do delito, a idade e o sexo do apenado;	0		
1344	A_normativo	inc	XLVIII - a pena será cumprida em estabelecimentos distintos, de acordo com a natureza do delito, a i	inc		XLIX - é assegurado aos presos o respeito à integridade física e moral;	0		
1358	A_normativo	inc	XLIX - é assegurado aos presos o respeito à integridade física e moral;	inc		L - às presidiárias serão asseguradas condições para que possam permanecer com seus filhos durante o período de amamentação;	0		
1359	A_normativo	inc	L - às presidiárias serão asseguradas condições para que possam permanecer com seus filhos durante o	inc		LI - nenhum brasileiro será extraditado, salvo o naturalizado, em caso de crime comum, praticado antes da naturalização, ou de comprovado envolvimento em tráfico ilícito de entorpecentes e drogas afins, na forma da lei;	0		
1370	A_normativo	inc	LI - nenhum brasileiro será extraditado, salvo o naturalizado, em caso de crime comum, praticado ant	inc		LII - não será concedida extradição de estrangeiro por crime político ou de opinião;	0		
1380	A_normativo	inc	LII - não será concedida extradição de estrangeiro por crime político ou de opinião;	inc		LIII - ninguém será processado nem sentenciado senão pela autoridade competente;	0		
1434	A_normativo	inc	LIII - ninguém será processado nem sentenciado senão pela autoridade competente;	inc		LIV - ninguém será privado da liberdade ou de seus bens sem o devido processo legal;	0		
1523	A_normativo	inc	LIV - ninguém será privado da liberdade ou de seus bens sem o devido processo legal;	inc		LV - aos litigantes, em processo judicial ou administrativo, e aos acusados em geral são assegurados o contraditório e ampla defesa, com os meios e recursos a ela inerentes;	0		
1732	A_normativo	inc	LV - aos litigantes, em processo judicial ou administrativo, e aos acusados em geral são assegurados	inc	Não ofende os princípios da isonomia, da ampla defesa e do contraditório a ausên	LVI - são inadmissíveis, no processo, as provas obtidas por meios ilícitos;	0		
1770	A_normativo	inc	LVI - são inadmissíveis, no processo, as provas obtidas por meios ilícitos;	inc		LVII - ninguém será considerado culpado até o trânsito em julgado de sentença penal condenatória;	0		
1810	A_normativo	inc	LVII - ninguém será considerado culpado até o trânsito em julgado de sentença penal condenatória;	inc		LVIII - o civilmente identificado não será submetido a identificação criminal, salvo nas hipóteses previstas em lei;	0		
1814	A_normativo	inc	LVIII - o civilmente identificado não será submetido a identificação criminal, salvo nas hipóteses p	inc		LIX - será admitida ação privada nos crimes de ação pública, se esta não for intentada no prazo legal;	0		
1819	A_normativo	inc	LIX - será admitida ação privada nos crimes de ação pública, se esta não for intentada no prazo lega	inc		LX - a lei só poderá restringir a publicidade dos atos processuais quando a defesa da intimidade ou o interesse social o exigirem;	0		
1828	A_normativo	inc	LX - a lei só poderá restringir a publicidade dos atos processuais quando a defesa da intimidade ou 	inc		LXI - ninguém será preso senão em flagrante delito ou por ordem escrita e fundamentada de autoridade judiciária competente, salvo nos casos de transgressão militar ou crime propriamente militar, definidos em lei;	0		
1864	A_normativo	inc	LXI - ninguém será preso senão em flagrante delito ou por ordem escrita e fundamentada de autoridade	inc		LXII - a prisão de qualquer pessoa e o local onde se encontre serão comunicados imediatamente ao juiz competente e à família do preso ou à pessoa por ele indicada;	0		
1867	A_normativo	inc	LXII - a prisão de qualquer pessoa e o local onde se encontre serão comunicados imediatamente ao jui	inc		LXIII - o preso será informado de seus direitos, entre os quais o de permanecer calado, sendo-lhe assegurada a assistência da família e de advogado;	0		
1897	A_normativo	inc	LXIII - o preso será informado de seus direitos, entre os quais o de permanecer calado, sendo-lhe as	inc		LXIV - o preso tem direito à identificação dos responsáveis por sua prisão ou por seu interrogatório policial;	0		
1898	A_normativo	inc	LXIV - o preso tem direito à identificação dos responsáveis por sua prisão ou por seu interrogatório	inc		LXV - a prisão ilegal será imediatamente relaxada pela autoridade judiciária;	0		
1904	A_normativo	inc	LXV - a prisão ilegal será imediatamente relaxada pela autoridade judiciária;	inc	julgados_correlatos	LXVI - ninguém será levado à prisão ou nela mantido, quando a lei admitir a liberdade provisória, com ou sem fiança;	0		
1909	A_normativo	inc	LXVI - ninguém será levado à prisão ou nela mantido, quando a lei admitir a liberdade provisória, co	inc	julgados_correlatos	LXVII - não haverá prisão civil por dívida, salvo a do responsável pelo inadimplemento voluntário e inescusável de obrigação alimentícia e a do depositário infiel;	0		
1922	A_normativo	inc	LXVII - não haverá prisão civil por dívida, salvo a do responsável pelo inadimplemento voluntário e 	inc	julgados_correlatos	LXVIII - conceder-se-á habeas corpus sempre que alguém sofrer ou se achar ameaçado de sofrer violência ou coação em sua liberdade de locomoção, por ilegalidade ou abuso de poder;	0		
2037	A_normativo	inc	LXVIII - conceder-se-á habeas corpus sempre que alguém sofrer ou se achar ameaçado de sofrer violênc	inc		LXIX - conceder-se-á mandado de segurança para proteger direito líquido e certo, não amparado por habeas corpus ou habeas data , quando o responsável pela ilegalidade ou abuso de poder for autoridade pública ou agente de pessoa jurídica no exercício de atribuições do Poder Público;	0		
2104	A_normativo	inc	LXIX - conceder-se-á mandado de segurança para proteger direito líquido e certo, não amparado por ha	inc		LXX - o mandado de segurança coletivo pode ser impetrado por:	0		
2117	A_normativo	ali	LXX - o mandado de segurança coletivo pode ser impetrado por:	inc		a) partido político com representação no Congresso Nacional;	0		
