index	tipo	numero	label	title	texto	path	line_start
1439	artigo	132	Art. 132		Os Procuradores dos Estados e do Distrito Federal, organizados em carreira, na qual o ingresso dependerá de concurso público de provas e títulos, com a participação da Ordem dos Advogados do Brasil em todas as suas fases, exercerão a representação judicial e a consultoria jurídica das respectivas unidades federadas. (Redação dada pela Emenda Constitucional nº 19, de 1998)	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção II > Art. 132	1580
1440	paragrafo	único	Parágrafo único		Aos procuradores referidos neste artigo é assegurada estabilidade após três anos de efetivo exercício, mediante avaliação de desempenho perante os órgãos próprios, após relatório circunstanciado das corregedorias. (Incluído pela Emenda Constitucional nº 19, de 1998)	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção II > Art. 132 > Parágrafo único	1581
1441	secao	III	Seção III	Da Advocacia	(Redação dada pela Emenda Constitucional nº 80, de 2014)	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção III	1582
1442	artigo	133	Art. 133		O advogado é indispensável à administração da justiça, sendo inviolável por seus atos e manifestações no exercício da profissão, nos limites da lei.	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção III > Art. 133	1585
1443	secao	IV	Seção IV	Da Defensoria Pública	(Redação dada pela Emenda Constitucional nº 80, de 2014)	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção IV	1586
1444	artigo	134	Art. 134		A Defensoria Pública é instituição permanente, essencial à função jurisdicional do Estado, incumbindo-lhe, como expressão e instrumento do regime democrático, fundamentalmente, a orientação jurídica, a promoção dos direitos humanos e a defesa, em todos os graus, judicial e extrajudicial, dos direitos individuais e coletivos, de forma integral e gratuita, aos necessitados, na forma do inciso LXXIV 	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção IV > Art. 134	1589
1445	paragrafo	1	§ 1		Lei complementar organizará a Defensoria Pública da União e do Distrito Federal e dos Territórios e prescreverá normas gerais para sua organização nos Estados, em cargos de carreira, providos, na classe inicial, mediante concurso público de provas e títulos, assegurada a seus integrantes a garantia da inamovibilidade e vedado o exercício da advocacia fora das atribuições institucionais. (Renumerad	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção IV > Art. 134 > § 1	1590
1446	paragrafo	2	§ 2		Às Defensorias Públicas Estaduais são asseguradas autonomia funcional e administrativa e a iniciativa de sua proposta orçamentária dentro dos limites estabelecidos na lei de diretrizes orçamentárias e subordinação ao disposto no art. 99, § 2º. (Incluído pela Emenda Constitucional nº 45, de 2004)	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção IV > Art. 134 > § 2	1591
1447	paragrafo	3	§ 3		Aplica-se o disposto no § 2º às Defensorias Públicas da União e do Distrito Federal. (Incluído pela Emenda Constitucional nº 74, de 2013)	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção IV > Art. 134 > § 3	1592
1448	paragrafo	4	§ 4		São princípios institucionais da Defensoria Pública a unidade, a indivisibilidade e a independência funcional, aplicando-se também, no que couber, o disposto no art. 93 e no inciso II do art. 96 desta Constituição Federal. (Incluído pela Emenda Constitucional nº 80, de 2014)	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção IV > Art. 134 > § 4	1593
1449	artigo	135	Art. 135		Os servidores integrantes das carreiras disciplinadas nas Seções II e III deste Capítulo serão remunerados na forma do art. 39, § 4º. (Redação dada pela Emenda Constitucional nº 19, de 1998)	TÍTULO IV > CAPÍTULO I > Seção VIII > Subseção III > Seção IX > CAPÍTULO II > Seção V > Subseção II > CAPÍTULO III > Seção VIII > CAPÍTULO IV > Seção IV > Art. 135	1594
1450	titulo	V	TÍTULO V	Da Defesa do Estado e Das Instituições Democráticas		TÍTULO V	1595
1451	capitulo	I	CAPÍTULO I	DO ESTADO DE DEFESA E DO ESTADO DE SÍTIO		TÍTULO V > CAPÍTULO I	1597
1452	secao	I	Seção I	DO ESTADO DE DEFESA		TÍTULO V > CAPÍTULO I > Seção I	1599
1453	artigo	136	Art. 136		O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, decretar estado de defesa para preservar ou prontamente restabelecer, em locais restritos e determinados, a ordem pública ou a paz social ameaçadas por grave e iminente instabilidade institucional ou atingidas por calamidades de grandes proporções na natureza.	TÍTULO V > CAPÍTULO I > Seção I > Art. 136	1601
1454	paragrafo	1	§ 1		O decreto que instituir o estado de defesa determinará o tempo de sua duração, especificará as áreas a serem abrangidas e indicará, nos termos e limites da lei, as medidas coercitivas a vigorarem, dentre as seguintes:	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 1	1602
1455	inciso	I	I		restrições aos direitos de:	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 1 > I	1603
1456	alinea	a	a)		reunião, ainda que exercida no seio das associações;	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 1 > I > a)	1604
1457	alinea	b	b)		sigilo de correspondência;	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 1 > I > b)	1605
1458	alinea	c	c)		sigilo de comunicação telegráfica e telefônica;	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 1 > I > c)	1606
1459	inciso	II	II		ocupação e uso temporário de bens e serviços públicos, na hipótese de calamidade pública, respondendo a União pelos danos e custos decorrentes.	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 1 > II	1607
1460	paragrafo	2	§ 2		O tempo de duração do estado de defesa não será superior a trinta dias, podendo ser prorrogado uma vez, por igual período, se persistirem as razões que justificaram a sua decretação.	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 2	1608
1461	paragrafo	3	§ 3		Na vigência do estado de defesa:	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 3	1609
1462	inciso	I	I		a prisão por crime contra o Estado, determinada pelo executor da medida, será por este comunicada imediatamente ao juiz competente, que a relaxará, se não for legal, facultado ao preso requerer exame de corpo de delito à autoridade policial;	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 3 > I	1610
1463	inciso	II	II		a comunicação será acompanhada de declaração, pela autoridade, do estado físico e mental do detido no momento de sua autuação;	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 3 > II	1611
1464	inciso	III	III		a prisão ou detenção de qualquer pessoa não poderá ser superior a dez dias, salvo quando autorizada pelo Poder Judiciário;	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 3 > III	1612
1465	inciso	IV	IV		é vedada a incomunicabilidade do preso.	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 3 > IV	1613
1466	paragrafo	4	§ 4		Decretado o estado de defesa ou sua prorrogação, o Presidente da República, dentro de vinte e quatro horas, submeterá o ato com a respectiva justificação ao Congresso Nacional, que decidirá por maioria absoluta.	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 4	1614
1467	paragrafo	5	§ 5		Se o Congresso Nacional estiver em recesso, será convocado, extraordinariamente, no prazo de cinco dias.	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 5	1615
1468	paragrafo	6	§ 6		O Congresso Nacional apreciará o decreto dentro de dez dias contados de seu recebimento, devendo continuar funcionando enquanto vigorar o estado de defesa.	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 6	1616
1469	paragrafo	7	§ 7		Rejeitado o decreto, cessa imediatamente o estado de defesa.	TÍTULO V > CAPÍTULO I > Seção I > Art. 136 > § 7	1617
1470	secao	II	Seção II	DO ESTADO DE SÍTIO		TÍTULO V > CAPÍTULO I > Seção II	1618
1471	artigo	137	Art. 137		O Presidente da República pode, ouvidos o Conselho da República e o Conselho de Defesa Nacional, solicitar ao Congresso Nacional autorização para decretar o estado de sítio nos casos de:	TÍTULO V > CAPÍTULO I > Seção II > Art. 137	1620
1472	inciso	I	I		comoção grave de repercussão nacional ou ocorrência de fatos que comprovem a ineficácia de medida tomada durante o estado de defesa;	TÍTULO V > CAPÍTULO I > Seção II > Art. 137 > I	1621
1473	inciso	II	II		declaração de estado de guerra ou resposta a agressão armada estrangeira.	TÍTULO V > CAPÍTULO I > Seção II > Art. 137 > II	1622
1474	paragrafo	único	Parágrafo único		O Presidente da República, ao solicitar autorização para decretar o estado de sítio ou sua prorrogação, relatará os motivos determinantes do pedido, devendo o Congresso Nacional decidir por maioria absoluta.	TÍTULO V > CAPÍTULO I > Seção II > Art. 137 > Parágrafo único	1623
1475	artigo	138	Art. 138		O decreto do estado de sítio indicará sua duração, as normas necessárias a sua execução e as garantias constitucionais que ficarão suspensas, e, depois de publicado, o Presidente da República designará o executor das medidas específicas e as áreas abrangidas.	TÍTULO V > CAPÍTULO I > Seção II > Art. 138	1624
1476	paragrafo	1	§ 1		O estado de sítio, no caso do art. 137, I, não poderá ser decretado por mais de trinta dias, nem prorrogado, de cada vez, por prazo superior; no do inciso II, poderá ser decretado por todo o tempo que perdurar a guerra ou a agressão armada estrangeira.	TÍTULO V > CAPÍTULO I > Seção II > Art. 138 > § 1	1625
1477	paragrafo	2	§ 2		Solicitada autorização para decretar o estado de sítio durante o recesso parlamentar, o Presidente do Senado Federal, de imediato, convocará extraordinariamente o Congresso Nacional para se reunir dentro de cinco dias, a fim de apreciar o ato.	TÍTULO V > CAPÍTULO I > Seção II > Art. 138 > § 2	1626
1478	paragrafo	3	§ 3		O Congresso Nacional permanecerá em funcionamento até o término das medidas coercitivas.	TÍTULO V > CAPÍTULO I > Seção II > Art. 138 > § 3	1627
1479	artigo	139	Art. 139		Na vigência do estado de sítio decretado com fundamento no art. 137, I, só poderão ser tomadas contra as pessoas as seguintes medidas:	TÍTULO V > CAPÍTULO I > Seção II > Art. 139	1628
1480	inciso	I	I		obrigação de permanência em localidade determinada;	TÍTULO V > CAPÍTULO I > Seção II > Art. 139 > I	1629
1481	inciso	II	II		detenção em edifício não destinado a acusados ou condenados por crimes comuns;	TÍTULO V > CAPÍTULO I > Seção II > Art. 139 > II	1630
1482	inciso	III	III		restrições relativas à inviolabilidade da correspondência, ao sigilo das comunicações, à prestação de informações e à liberdade de imprensa, radiodifusão e televisão, na forma da lei;	TÍTULO V > CAPÍTULO I > Seção II > Art. 139 > III	1631
1483	inciso	IV	IV		suspensão da liberdade de reunião;	TÍTULO V > CAPÍTULO I > Seção II > Art. 139 > IV	1632
1484	inciso	V	V		busca e apreensão em domicílio;	TÍTULO V > CAPÍTULO I > Seção II > Art. 139 > V	1633
1485	inciso	VI	VI		intervenção nas empresas de serviços públicos;	TÍTULO V > CAPÍTULO I > Seção II > Art. 139 > VI	1634
1486	inciso	VII	VII		requisição de bens.	TÍTULO V > CAPÍTULO I > Seção II > Art. 139 > VII	1635
1487	paragrafo	único	Parágrafo único		Não se inclui nas restrições do inciso III a difusão de pronunciamentos de parlamentares efetuados em suas Casas Legislativas, desde que liberada pela respectiva Mesa.	TÍTULO V > CAPÍTULO I > Seção II > Art. 139 > Parágrafo único	1636
1488	secao	III	Seção III	DISPOSIÇÕES GERAIS		TÍTULO V > CAPÍTULO I > Seção III	1637
1489	artigo	140	Art. 140		A Mesa do Congresso Nacional, ouvidos os líderes partidários, designará Comissão composta de cinco de seus membros para acompanhar e fiscalizar a execução das medidas referentes ao estado de defesa e ao estado de sítio.	TÍTULO V > CAPÍTULO I > Seção III > Art. 140	1639
1490	artigo	141	Art. 141		Cessado o estado de defesa ou o estado de sítio, cessarão também seus efeitos, sem prejuízo da responsabilidade pelos ilícitos cometidos por seus executores ou agentes.	TÍTULO V > CAPÍTULO I > Seção III > Art. 141	1640
1491	paragrafo	único	Parágrafo único		Logo que cesse o estado de defesa ou o estado de sítio, as medidas aplicadas em sua vigência serão relatadas pelo Presidente da República, em mensagem ao Congresso Nacional, com especificação e justificação das providências adotadas, com relação nominal dos atingidos e indicação das restrições aplicadas.	TÍTULO V > CAPÍTULO I > Seção III > Art. 141 > Parágrafo único	1641
1492	capitulo	II	CAPÍTULO II	DAS FORÇAS ARMADAS		TÍTULO V > CAPÍTULO I > Seção III > CAPÍTULO II	1642
1493	artigo	142	Art. 142		As Forças Armadas, constituídas pela Marinha, pelo Exército e pela Aeronáutica, são instituições nacionais permanentes e regulares, organizadas com base na hierarquia e na disciplina, sob a autoridade suprema do Presidente da República, e destinam-se à defesa da Pátria, à garantia dos poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem.	TÍTULO V > CAPÍTULO I > Seção III > CAPÍTULO II > Art. 142	1644
1494	paragrafo	1	§ 1		Lei complementar estabelecerá as normas gerais a serem adotadas na organização, no preparo e no emprego das Forças Armadas.	TÍTULO V > CAPÍTULO I > Seção III > CAPÍTULO II > Art. 142 > § 1	1645
1495	paragrafo	2	§ 2		Não caberá habeas corpus em relação a punições disciplinares militares.	TÍTULO V > CAPÍTULO I > Seção III > CAPÍTULO II > Art. 142 > § 2	1646
1496	paragrafo	3	§ 3		Os membros das Forças Armadas são denominados militares, aplicando-se-lhes, além das que vierem a ser fixadas em lei, as seguintes disposições: (Incluído pela Emenda Constitucional nº 18, de 1998)	TÍTULO V > CAPÍTULO I > Seção III > CAPÍTULO II > Art. 142 > § 3	1647
1497	inciso	I	I		as patentes, com prerrogativas, direitos e deveres a elas inerentes, são conferidas pelo Presidente da República e asseguradas em plenitude aos oficiais da ativa, da reserva ou reformados, sendo-lhes privativos os títulos e postos militares e, juntamente com os demais membros, o uso dos uniformes das Forças Armadas; (Incluído pela Emenda Constitucional nº 18, de 1998)	TÍTULO V > CAPÍTULO I > Seção III > CAPÍTULO II > Art. 142 > § 3 > I	1648
1498	inciso	II	II		o militar em atividade que tomar posse em cargo ou emprego público civil permanente, ressalvada a hipótese prevista no art. 37, inciso XVI, alínea &quot;c&quot;, será transferido para a reserva, nos termos da lei; (Redação dada pela Emenda Constitucional nº 77, de 2014)	TÍTULO V > CAPÍTULO I > Seção III > CAPÍTULO II > Art. 142 > § 3 > II	1649
