index	block_type	html_class	norm_anchor	norm_anchor_type	editorial_category	text	links_count	first_link	bracket_meta
10847	B_editorial	com-titulo	§ 2º A lei apoiará e estimulará o cooperativismo e outras formas de associativismo.	par	controle_concentrado	Controle concentrado de constitucionalidade Serviço Nacional de Aprendizagem do Cooperativismo. Contribuição para o seu financiamento. (...) A contribuição para o SESCOOP tem natureza jurídica de contribuição de intervenção no domínio econômico (art. 149 da Constituição) destinada a incentivar o coo	0		
10851	B_editorial	com-titulo	Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permi	art	controle_concentrado	Controle concentrado de constitucionalidade Ao considerar o sentido literal do § 2º do art. 1º da Lei nº 9.074/95, incluído pelo art. 26 da Lei nº 10.864/03, a norma estipula, diretamente, o prazo de duração do contrato, retirando do Poder Executivo qualquer discricionariedade para estabelecer prazo	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370128589&ext=.pdf	
10862	B_editorial	com-titulo	Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permi	art	repercussao_geral	Repercussão geral &ldquo;A execução do serviço público de loteria por agentes privados depende de delegação estatal precedida de licitação&rdquo;. [ https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370728844&amp;ext=.pdf " target="_blank">RE 1.498.128 RG , rel. min. Luís Roberto Barroso-, j	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370728844&ext=.pdf	
10866	B_editorial	com-titulo	Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permi	art	julgados_correlatos	Julgados correlatos Serviço de transporte individual de passageiro. Táxis. Prorrogação das atuais autorizações ou permissões que estiverem com o prazo vencido, ou em vigor por prazo indeterminado, por quinze anos, admitida prorrogação por igual período. Serviço de utilidade pública prestado por part	0		
10871	B_editorial	com-titulo	I - o regime das empresas concessionárias e permissionárias de serviços públicos, o caráter especial	inc	controle_concentrado	Controle concentrado de constitucionalidade Decreto n. 65.574/2021 e Decreto n. 65.575/2021do Estado de São Paulo. 3. Prorrogação antecipada, pelo prazo de 25 anos, da concessão do serviço de transporte coletivo intermunicipal por ônibus e trólebus no Corredor Metropolitano São Mateus &ndash; Jabaqu	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360810219&ext=.pdf	
10874	B_editorial	com-titulo	I - o regime das empresas concessionárias e permissionárias de serviços públicos, o caráter especial	inc	Municípios. Organização autônoma de serviços de água e esgoto. Rompimento do aju	Municípios. Organização autônoma de serviços de água e esgoto. Rompimento do ajuste. Indenização. Projeção no tempo. Implica ofensa aos princípios ligados à concessão, ao ajuste administrativo, a projeção, no tempo, de pagamento de indenização considerado o rompimento de contrato administrativo, ant	0		
10875	B_editorial	com-titulo	I - o regime das empresas concessionárias e permissionárias de serviços públicos, o caráter especial	inc	julgados_correlatos	Julgado correlato O contrato administrativo se encerra no prazo nele definido, salvo a realização de ajuste, ao final do termo, pela prorrogação contratual, se atendidas as exigências legais para tanto e se presente o interesse público na permanência do contrato. Nesse passo, é incongruente com a na	0		
10877	B_editorial	com-titulo	II - os direitos dos usuários;	inc	controle_concentrado	Controle Concentrado de Constitucionalidade (...) a relação entre o usuário e a prestadora do serviço público possui natureza específica, informada por princípios próprios, notadamente o da solidariedade social (artigo 3º, I, da Constituição Federal), que não pode ser simplesmente aproximada da corr	0		
10879	B_editorial	com-titulo	III - política tarifária;	inc	controle_concentrado	Controle concentrado de constitucionalidade A Lei 3.449/2004 do Distrito Federal, ao proibir a cobrança da tarifa de assinatura básica "pelas concessionárias prestadoras de serviços de água, luz, gás, TV a cabo e telefonia no Distrito Federal" (art. 1º, caput ), incorreu em inconstitucionalidade for	0		
10881	B_editorial	com-titulo	III - política tarifária;	inc	repercussao_geral	Repercussão geral Os encargos de capacidade emergencial e de aquisição de energia elétrica emergencial, instituídos pela Lei 10.438/2002, não possuem natureza tributária. Encargos destituídos de compulsoriedade, razão pela qual correspondem a tarifas ou preços públicos. Verbas que constituem receita	0		
10882	B_editorial	com-titulo	III - política tarifária;	inc	julgados_correlatos	Julgado correlato O quantitativo cobrado dos usuários das redes de água e esgoto é tido como preço público. [ http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?id=597291&amp;idDocumento=&amp;codigoClasse=539&amp;numero=544289&amp;siglaRecurso=AgR&amp;classe=RE "> RE 544.289 AgR , rel. mi	0		
10884	B_editorial	com-titulo	IV - a obrigação de manter serviço adequado.	inc	controle_concentrado	Controle concentrado de constitucionalidade Consignação de canal de radiofrequência (ou autorização de uso de espectro de radiofrequência) não se confunde com concessão ou autorização do serviço público de radiodifusão de sons e imagens. A primeira (consignação), regulada pela Lei 9.472/1997, é aces	0		
10886	B_editorial	com-titulo	Art. 176. As jazidas, em lavra ou não, e demais recursos minerais e os potenciais de energia hidrául	art	controle_concentrado	Controle concentrado de constitucionalidade O conceito de monopólio pressupõe apenas um agente apto a desenvolver as atividades econômicas a ele correspondentes. Não se presta a explicitar características da propriedade, que é sempre exclusiva, sendo redundantes e desprovidas de significado as expre	2	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=408614&PROCESSO=3273&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2266	
10887	B_editorial	com-titulo	Art. 176. As jazidas, em lavra ou não, e demais recursos minerais e os potenciais de energia hidrául	art	julgados_correlatos	Julgados correlatos Jazidas de minerais, areia, pedras e cascalho: não são indenizáveis, em princípio, salvo existência de concessão de lavra. [ http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=189964&amp;CLASSE=RE&amp;cod_classe=437&amp;ORIGEM=IT&amp;RECURSO=0&amp;TIP_JULGAMENTO=M " targe	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=189964&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10890	B_editorial	com-titulo	§ 1º A pesquisa e a lavra de recursos minerais e o aproveitamento dos potenciais a que se refere o c	par	controle_concentrado	Controle concentrado de constitucionalidade De fato, não podem a medida provisória ou a GCE [Câmara de Gestão da Crise de Energia Elétrica], por via de delegação, dispor normativamente, de molde a afastar, pura e simplesmente, a aplicação de leis que se destinam à disciplina da regra maior do art. 1	2	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=2473&CLASSE=ADI%2DMC&cod_classe=555&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10891	B_editorial	com-titulo	§ 1º A pesquisa e a lavra de recursos minerais e o aproveitamento dos potenciais a que se refere o c	par	julgados_correlatos	Julgado correlato O sistema minerário vigente no Brasil atribui, à concessão de lavra &ndash; que constitui verdadeira res in commercio &ndash;, caráter negocial e conteúdo de natureza econômico-financeira. O impedimento causado pelo poder público na exploração empresarial das jazidas legitimamente 	0		
10894	B_editorial	com-titulo	§ 2º É assegurada participação ao proprietário do solo nos resultados da lavra, na forma e no valor 	par	julgados_correlatos	Julgado correlato Na verdade &ndash; na alternativa que lhe confiara a Lei fundamental &ndash; o que a Lei 7.990/1989 instituiu, ao estabelecer no art. 6º que &ldquo;a compensação financeira pela exploração de recursos minerais, para fins de aproveitamento econômico, será de até 3% sobre o valor do 	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=228800&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10905	B_editorial	com-titulo	§ 1º A União poderá contratar com empresas estatais ou privadas a realização das atividades prevista	par	controle_concentrado	Controle concentrado de constitucionalidade O conceito de monopólio pressupõe apenas um agente apto a desenvolver as atividades econômicas a ele correspondentes. Não se presta a explicitar características da propriedade, que é sempre exclusiva, sendo redundantes e desprovidas de significado as expre	0		
10908	B_editorial	com-titulo	§ 2º A lei a que se refere o § 1º disporá sobre: (Redação da EC 9/1995) (Vide EC 9/1995)	par	julgados_correlatos	Julgado correlato Combustíveis derivados de petróleo e álcool carburante. Produtos vedados ao transportador-revendedor-retalhista. Portaria 250/1991 do antigo Ministério da Infraestrutura. Alegada ofensa ao art. 170, parágrafo único, da Constituição. Ato ministerial que se limita a explicitar os ter	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=229440&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10918	B_editorial	com-titulo	II - os recursos arrecadados serão destinados: (Incluído pela EC 33/2001)	inc	controle_concentrado	Controle concentrado de constitucionalidade Lei orçamentária. Contribuição de Intervenção no Domínio Econômico. Importação e comercialização de petróleo e derivados, gás natural e derivados e álcool combustível. Cide. Destinação. Art. 177, § 4º, da CF. É inconstitucional interpretação da Lei Orçamen	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=2925&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10919	B_editorial	com-titulo	II - os recursos arrecadados serão destinados: (Incluído pela EC 33/2001)	inc	julgados_correlatos	Julgado correlato (...) o programa de equalização de custos de produção de cana-de-açúcar para a Região Nordeste constitui apenas uma das maneiras de o Estado implementar as medidas de intervenção no domínio econômico, não havendo que se falar em obrigatoriedade de repasse dos recursos da Contribuiç	0		
10925	B_editorial	com-titulo	Art. 178. A lei disporá sobre a ordenação dos transportes aéreo, aquático e terrestre, devendo, quan	art	repercussao_geral	Repercussão geral &ldquo;Nos termos do art. 178 da Constituição da República, as normas e os tratados internacionais limitadores da responsabilidade das transportadoras aéreas de passageiros, especialmente as Convenções de Varsóvia e Montreal, têm prevalência em relação ao Código de Defesa do Consum	1	https://portal.stf.jus.br/processos/detalhe.asp?incidente=4450343	
10927	B_editorial	com-titulo	Art. 178. A lei disporá sobre a ordenação dos transportes aéreo, aquático e terrestre, devendo, quan	art	repercussao_geral	Julgados correlatos Aplica-se o Tema 210 da sistemática da Repercussão Geral às discussões acerca do direito de regresso para reparação de danos decorrentes de extravio ou dano de mercadoria em transporte aéreo internacional. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=77	0		
10936	B_editorial	com-titulo	Art. 179. A União, os Estados, o Distrito Federal e os Municípios dispensarão às microempresas e às 	art	controle_concentrado	Controle concentrado de constitucionalidade Por disposição constitucional (CF, art. 179), as microempresas e as empresas de pequeno porte devem ser beneficiadas, nos termos da lei, pela "simplificação de suas obrigações administrativas, tributárias, previdenciárias e creditícias, ou pela eliminação 	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1643&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10937	B_editorial	com-titulo	Art. 179. A União, os Estados, o Distrito Federal e os Municípios dispensarão às microempresas e às 	art	repercussao_geral	Repercussão geral &ldquo;A cobrança do ICMS-DIFAL de empresas optantes do Simples Nacional deve ter fundamento em lei estadual em sentido estrito&rdquo;. [ https://portal.stf.jus.br/processos/downloadPeca.asp?id=15363132785&amp;ext=.pdf " target="_blank">ARE 1.460.254 RG , rel. min. Luís Roberto Bar	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15363132785&ext=.pdf	
10940	B_editorial	com-titulo	Art. 179. A União, os Estados, o Distrito Federal e os Municípios dispensarão às microempresas e às 	art	julgados_correlatos	Julgado correlato Inexistência, no caso, de falta de regulamentação do art. 179 da CF, por permanecer em vigor a Lei 7.256/1984 que estabelece normas integrantes do Estatuto da Microempresa, relativas ao tratamento diferenciado, simplificado e favorecido, nos campos administrativo, tributário, previ	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=73&CLASSE=MI&cod_classe=373&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10945	B_editorial	com-titulo	Art. 182. A política de desenvolvimento urbano, executada pelo Poder Público municipal, conforme dir	art	repercussao_geral	Repercussão geral É inconstitucional a cobrança por parte de associação de taxa de manutenção e conservação de loteamento imobiliário urbano de proprietário não associado até o advento da Lei 13.465/17, ou de anterior lei municipal que discipline a questão, a partir da qual se torna possível a cotiz	0		
10946	B_editorial	com-titulo	Art. 182. A política de desenvolvimento urbano, executada pelo Poder Público municipal, conforme dir	art	julgados_correlatos	Julgados correlatos Solo criado é o solo artificialmente criado pelo homem (sobre ou sob o solo natural), resultado da construção praticada em volume superior ao permitido nos limites de um coeficiente único de aproveitamento. (...) Não há, na hipótese, obrigação. Não se trata de tributo. Não se tra	0		
10950	B_editorial	com-titulo	§ 1º O plano diretor, aprovado pela Câmara Municipal, obrigatório para cidades com mais de vinte mil	par	controle_concentrado	Controle concentrado de constitucionalidade A Constituição, em matéria de Direito Urbanístico, embora prevista a competência material da União para a edição de diretrizes para o desenvolvimento urbano (art. 21, XX, da CF) e regras gerais sobre direito urbanístico (art. 24, I, c/c § 1º, da CF), confe	0		
10952	B_editorial	com-titulo	§ 1º O plano diretor, aprovado pela Câmara Municipal, obrigatório para cidades com mais de vinte mil	par	repercussao_geral	Repercussão geral Os Municípios com mais de vinte mil habitantes e o Distrito Federal podem legislar sobre programas e projetos específicos de ordenamento do espaço urbano por meio de leis que sejam compatíveis com as diretrizes fixadas no plano diretor. [ http://redir.stf.jus.br/paginadorpub/pagina	0		
10953	B_editorial	com-titulo	§ 1º O plano diretor, aprovado pela Câmara Municipal, obrigatório para cidades com mais de vinte mil	par	julgados_correlatos	Julgado correlato Direito de construir. Limitação administrativa. O direito de edificar é relativo, dado que condicionado à função social da propriedade: CF, art. 5º, XXII e XXIII. Inocorrência de direito adquirido: no caso, quando foi requerido o alvará de construção, já existia a lei que impedia o	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=178836&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10955	B_editorial	com-titulo	§ 2º A propriedade urbana cumpre sua função social quando atende às exigências fundamentais de orden	par	sumula	Súmula É inconstitucional a lei municipal que tenha estabelecido, antes da EC 29/2000, alíquotas progressivas para o IPTU, salvo se destinada a assegurar o cumprimento da função social da propriedade urbana. [ http://www.stf.jus.br/cgi-bin/nph-brs?d=SUMU&amp;n=&amp;s1=668&amp;l=20&amp;u=http://www.s	0		
10957	B_editorial	com-titulo	§ 3º As desapropriações de imóveis urbanos serão feitas com prévia e justa indenização em dinheiro.	par	julgados_correlatos	Julgados correlatos Já assentou a Corte que o "depósito prévio não importa o pagamento definitivo e justo conforme o art. 5º, XXIV, da Lei Maior de 1988", com o que não existe "incompatibilidade do art. 3º do DL 1.075/1970 e do art. 15 e seus parágrafos, DL 3.365/1941, com os dispositivos constituci	0		
10961	B_editorial	com-titulo	II - imposto sobre a propriedade predial e territorial urbana progressivo no tempo;	inc	sumula	Súmula É inconstitucional a lei municipal que tenha estabelecido, antes da EC 29/2000, alíquotas progressivas para o IPTU, salvo se destinada a assegurar o cumprimento da função social da propriedade urbana. [ http://www.stf.jus.br/cgi-bin/nph-brs?d=SUMU&amp;n=&amp;s1=668.NUME.&amp;l=20&amp;u=http:/	0		
10962	B_editorial	com-titulo	II - imposto sobre a propriedade predial e territorial urbana progressivo no tempo;	inc	julgados_correlatos	Julgado correlato IPTU calculado com base em alíquota progressiva, em razão da área do terreno e do valor venal do imóvel e das edificações. Ilegitimidade da exigência, nos moldes explicitados, por ofensa ao art. 182, § 4º, II, da CF, que limita a faculdade contida no art. 156, § 1º, à observância d	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=194036&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10965	B_editorial	com-titulo	Art. 183. Aquele que possuir como sua área urbana de até duzentos e cinqüenta metros quadrados, por 	art	repercussao_geral	Repercussão geral (...) preenchidos os requisitos do art. 183 da CF, o reconhecimento do direito à usucapião especial urbana não pode ser obstado por legislação infraconstitucional que estabeleça módulos urbanos na respectiva área em que situado o imóvel (dimensão do lote). [ http://redir.stf.jus.br	0		
10966	B_editorial	com-titulo	Art. 183. Aquele que possuir como sua área urbana de até duzentos e cinqüenta metros quadrados, por 	art	julgados_correlatos	Julgado correlato Usucapião urbano especial. Art. 183 da CF. Longe fica de vulnerar o preceito decisão no sentido de obstáculo ao reconhecimento da prescrição aquisitiva em face de acordo homologado judicialmente. [ http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=172726&amp;CLASSE=RE&amp;	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=172726&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10970	B_editorial	com-titulo	§ 3º Os imóveis públicos não serão adquiridos por usucapião.	par	julgados_correlatos	Julgado correlato Usucapião de domínio útil de bem público (terreno de marinha). (...) O ajuizamento de ação contra o foreiro, na qual se pretende usucapião do domínio útil do bem, não viola a regra de que os bens públicos não se adquirem por usucapião. [ http://redir.stf.jus.br/paginador/paginador.	0		
10973	B_editorial	com-titulo	Art. 184. Compete à União desapropriar por interesse social, para fins de reforma agrária, o imóvel 	art	sumula	Súmula Na desapropriação, direta ou indireta, a taxa dos juros compensatórios é de 12% ao ano. [ http://www.stf.jus.br/cgi-bin/nph-brs?d=SUMU&amp;n=&amp;s1=618.NUME.&amp;l=20&amp;u=http://www.stf.jus.br/Jurisprudencia/Jurisp.asp&amp;Sect1=IMAGE&amp;Sect2=THESOFF&amp;Sect3=PLURON&amp;Sect6=SUMUN&amp;	0		
10974	B_editorial	com-titulo	Art. 184. Compete à União desapropriar por interesse social, para fins de reforma agrária, o imóvel 	art	controle_concentrado	Controle concentrado de constitucionalidade É constitucional a fixação de prazo mínimo para o início do procedimento de vistoria em que se avaliará o cumprimento da função social de imóvel objeto de esbulho possessório ou invasão motivada por conflito agrário ou fundiário de caráter coletivo. Dispos	0		
10975	B_editorial	com-titulo	Art. 184. Compete à União desapropriar por interesse social, para fins de reforma agrária, o imóvel 	art	julgados_correlatos	Julgados correlatos Nos termos do art. 2º, § 6º, da Lei n. 8.629/1993, não pode haver avaliação, vistoria ou desapropriação em imóvel rural objeto de esbulho possessório ou de invasão motivada por conflito agrário ou fundiário de caráter coletivo, bem como nos dois anos seguintes à desocupação. [ ht	1	https://portal.stf.jus.br/processos/detalhe.asp?incidente=2254374	
10991	B_editorial	com-titulo	§ 2º O decreto que declarar o imóvel como de interesse social, para fins de reforma agrária, autoriz	par	julgados_correlatos	Julgado correlato A ausência de efeito suspensivo no recurso administrativo interposto contra o laudo agronômico de fiscalização não impede a edição do decreto do presidente da República, que apenas declara o imóvel de interesse social para fins de reforma agrária, mera condição para a propositura d	0		
10993	B_editorial	com-titulo	§ 3º Cabe à lei complementar estabelecer procedimento contraditório especial, de rito sumário, para 	par	controle_concentrado	Controle concentrado de constitucionalidade Procedimento contraditório especial, de rito sumário, para o processo de desapropriação de imóvel rural, por interesse social, para fins de reforma agrária: 1) depósito em dinheiro, pelo expropriante, do valor da indenização das benfeitorias, inclusive cul	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1187&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10994	B_editorial	com-titulo	§ 3º Cabe à lei complementar estabelecer procedimento contraditório especial, de rito sumário, para 	par	julgados_correlatos	Julgados correlatos A primeira fase do procedimento expropriatório destina-se ao levantamento de dados e informações do imóvel expropriando, no qual os técnicos do órgão fundiário são autorizados a ingressar (Lei 8.629/1993, art. 2º, § 2º). A segunda, ao procedimento judicial, disciplinado por lei c	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=23744&CLASSE=MS&cod_classe=376&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
10998	B_editorial	com-titulo	§ 5º São isentas de impostos federais, estaduais e municipais as operações de transferência de imóve	par	julgados_correlatos	Julgado correlato Alcance da imunidade tributária relativa aos títulos da dívida agrária. Há pouco, em 28-9-1999, a Segunda Turma desta Corte, ao julgar o http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=218105&amp;PROCESSO=169628&amp;CLASSE=RE&amp;cod_classe=437&amp;ORIGEM=IT&amp;RECURSO=0&amp	2	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=218105&PROCESSO=169628&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2065	
11000	B_editorial	com-titulo	Art. 185. São insuscetíveis de desapropriação para fins de reforma agrária:	art	controle_concentrado	Controle concentrado de constitucionalidade Não configura inovação ao rol do art. 185 da Constituição Federal, cujo caráter é exemplificativo, norma mediante a qual estabelecido que imóveis que integram o Programa de Arrendamento Rural não serão objeto de desapropriação para fins de reforma agrária 	0		
11002	B_editorial	com-titulo	I - a pequena e média propriedade rural, assim definida em lei, desde que seu proprietário não possu	inc	julgados_correlatos	Julgados correlatos O óbice à desapropriação retratado no fracionamento da propriedade, e consideração de cota parte alcançada, pressupõe não ser o herdeiro dono de outro imóvel. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=628045 ">MS 25.870 , rel. min. Marco Aurélio, j. 	0		
11012	B_editorial	com-titulo	II - a propriedade produtiva.	inc	controle_concentrado	Controle concentrado de constitucionalidade O esbulho possessório &ndash; mesmo tratando-se de propriedades alegadamente improdutivas &ndash; constitui ato revestido de ilicitude jurídica. Revela-se contrária ao direito, porque constitui atividade à margem da lei, sem qualquer vinculação ao sistema 	0		
11013	B_editorial	com-titulo	II - a propriedade produtiva.	inc	julgados_correlatos	Julgados correlatos Reforma agrária. Invasão do imóvel. Ocorrendo o esbulho em data posterior à vistoria, surge desinfluente quanto à aferição da produtividade. [ http://www.stf.jus.br/jurisprudencia/IT/in_processo.asp?origem=IT&amp;classe=&amp;processo=25022&amp;recurso=0&amp;tip_julgamento=M " tar	0		
11017	B_editorial	com-titulo	Parágrafo único. A lei garantirá tratamento especial à propriedade produtiva e fixará normas para o 	par	controle_concentrado	Controle concentrado de constitucionalidade Os arts. 6º e 9º da Lei 8.629/93 mostram-se constitucionalmente válidos, porquanto o art. 185 da Constituição da República exige, para a aplicação da cláusula de insucetibilidade de desapropriação para fins de reforma agrária, a função social e o caráter p	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360988341&ext=.pdf	
11019	B_editorial	com-titulo	Art. 186. A função social é cumprida quando a propriedade rural atende, simultaneamente, segundo cri	art	julgados_correlatos	Julgado correlato Esta Corte já decidiu que o art. 6º da Lei 8.629/1993, ao definir o imóvel produtivo, a pequena e a média propriedade rural e a função social da propriedade, não extrapola os critérios estabelecidos no art. 186 da CF; antes, confere-lhe eficácia total ( http://redir.stf.jus.br/pagi	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=23312&CLASSE=MS&cod_classe=376&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
11022	B_editorial	com-titulo	II - utilização adequada dos recursos naturais disponíveis e preservação do meio ambiente;	inc	julgados_correlatos	Julgado correlato A própria Constituição da República, ao impor ao poder público o dever de fazer respeitar a integridade do patrimônio ambiental, não o inibe, quando necessária a intervenção estatal na esfera dominial privada, de promover a desapropriação de imóveis rurais para fins de reforma agrá	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=22164&CLASSE=MS&cod_classe=376&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
11026	B_editorial	com-titulo	Art. 187. A política agrícola será planejada e executada na forma da lei, com a participação efetiva	art	controle_concentrado	Controle concentrado de constitucionalidade Além das modalidades explícitas, mas espasmódicas, de democracia direta &ndash; o plebiscito, o referendo e a iniciativa popular (art. 14) &ndash;, a Constituição da República aventa oportunidades tópicas de participação popular na administração pública ( 	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=244&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M	
11031	B_editorial	com-titulo	IV - a assistência técnica e extensão rural;	inc	controle_concentrado	Controle concentrado de constitucionalidade As atividades de assistência técnica e extensão rural, positivadas no art. 187, IV, da Constituição da República como instrumentos de realização da política agrícola do Estado, traduzem atividades estatais típicas. [ http://redir.stf.jus.br/paginadorpub/pa	0		
11039	B_editorial	com-titulo	Art. 188. A destinação de terras públicas e devolutas será compatibilizada com a política agrícola e	art	controle_concentrado	Controle concentrado de constitucionalidade Lei n. 13.178/2015. Ratificação pela União de registros imobiliários decorrentes de títulos expedidos pelos Estados de alienação e concessão de terras devolutas situadas nas faixas de fronteira. Necessidade de observância à política agrícola e ao plano nac	1	https://portal.stf.jus.br/processos/detalhe.asp?incidente=5091463	
11041	B_editorial	com-titulo	§ 1º A alienação ou a concessão, a qualquer título, de terras públicas com área superior a dois mil 	par	controle_concentrado	Controle concentrado de constitucionalidade O art. 188, § 1º, da Constituição Federal, ao exigir autorização do Congresso Nacional para a alienação ou a concessão de terras públicas com área superior a 2.500 hectares, aplica-se a todos os entes da federação. Traduz interesse nacional &ndash; e repub	1	https://portal.stf.jus.br/processos/detalhe.asp?incidente=6054636	
11042	B_editorial	com-titulo	§ 1º A alienação ou a concessão, a qualquer título, de terras públicas com área superior a dois mil 	par	repercussao_geral	Julgados correlatos A cessão de uso de bem público por parte da Administração serve para que órgãos da mesma pessoa jurídica - ou de pessoas diversas - fiquem incumbidos de desenvolver atividades que, de algum modo, traduzam interesse para a coletividade. É assente em nosso ordenamento a necessidade	1	https://portal.stf.jus.br/processos/detalhe.asp?incidente=6371616	
11050	B_editorial	com-titulo	Parágrafo único. Os imóveis públicos não serão adquiridos por usucapião.	par	julgados_correlatos	Julgado correlato A área objeto da presente ação constitui bem público dominical, sobre o qual não pode incidir usucapião, nos termos dos arts. 183, § 3º, e 191, parágrafo único, da CF. Em que pese a demonstração pelo autor da posse mansa e pacífica do bem por período superior a vinte anos, sendo o 	0		
11053	B_editorial	com-titulo	Art. 192. O sistema financeiro nacional, estruturado de forma a promover o desenvolvimento equilibra	art	sumula_vinculante	Súmula vinculante A norma do § 3º do art. 192 da Constituição, revogada pela EC 40/2003, que limitava a taxa de juros reais a 12% ao ano, tinha sua aplicação condicionada à edição de lei complementar. [ http://www.stf.jus.br/portal/jurisprudencia/listarJurisprudencia.asp?s1=7.NUME.%20E%20S.FLSV.&amp	0		
11054	B_editorial	com-titulo	Art. 192. O sistema financeiro nacional, estruturado de forma a promover o desenvolvimento equilibra	art	controle_concentrado	Controle concentrado de constitucionalidade A regulação por meio de lei complementar prevista no art. 192 da Constituição Federal se refere à estrutura do Sistema Financeiro Nacional (SFN), e não aos negócios jurídicos celebrados nesse ambiente. Aludida exigência formal não se aplica, portanto, à pe	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369343583&ext=.pdf	
11058	B_editorial	com-titulo	Art. 192. O sistema financeiro nacional, estruturado de forma a promover o desenvolvimento equilibra	art	julgados_correlatos	Julgado correlato O presidente do Banco Central do Brasil não dispõe de competência, seja para determinar a reserva de fundos para satisfação de crédito impugnado, seja para promover a alteração no quadro geral de credores, pois os poderes de administração, verificação e classificação dos créditos d	0		
11093	B_editorial	com-titulo	Art. 193. A ordem social tem como base o primado do trabalho, e como objetivo o bem-estar e a justiç	art	controle_concentrado	Controle concentrado de constitucionalidade Resolução CONAMA 458/2013. (...) Disciplina que conduz justamente à conformação do amálgama que busca adequar a proteção ambiental à justiça social, que, enquanto valor e fundamento da ordem econômica (CRFB, art. 170, caput ) e da ordem social (CRFB, art. 	0		
